node,betweenness_centrality,in_degree,freq_in_long,in_degree_centrality,max_out_amount,clustering_coefficient,degree_centrality,out_degree,max_in_amount,avg_out_amount,is_phisher
0x2e5b99eebade01bc6c04077df87d56ecd518ed41,0.0,1,0.005556,0.00014138,1.99395,0.0,0.00028277,3,2.0,0.664822,1
0x34743ffa1f93e745668725e44efeb3c50a237796,8.75e-06,16,0.088889,0.00079586,28.433,0.03676471,0.0008456,1,9.999559,28.433,1
0x2ef1698a5726497263139e701ffbbb7470cc92ee,0.0,2,0.005556,0.00067024,0.0,0.0,0.00067024,0,4.3,0.0,0
0x4482b379bd92a12001cd71d9abc10a4b26b9ddf4,1.503e-05,10,0.055556,7.204e-05,20.0,0.03205128,0.00041167,53,12.45,0.613407,1
0x09613d52dcd73af0abcec4c22dbccddf152da665,1.73e-05,2,0.011111,0.00100857,0.007776,0.0,0.00302572,5,0.01,0.001635,1
0xbbd91489498af1d21331bb3a72d22b1374987b13,0.0,1,0.005556,0.00012821,0.0,0.66666667,0.00038462,2,0.003,0.0,1
0xaed6ea14493d16602a5ba48409f3e682f121a9ac,0.0,1,0.005556,0.0001502,0.0,0.0,0.0001502,0,0.02,0.0,0
0x41f8632a2674e81c3d7e74ac784b506f4c8ffb29,0.0,0,0.0,0.0,0.0,0.0,0.00039308,4,0.0,0.0,0
0x362387c4b0bd3d4ff36bf440de3af59952266369,0.0,1,0.005556,0.00016085,0.0,0.0,0.00016085,0,0.2,0.0,0
0xe3d17f9826e5b82832e7cd0f851069dd212e8eb5,0.0,0,0.0,0.0,0.050688,0.0,0.00017191,8,0.0,0.049486,0
0x4b675c9f59bf1f4488a547ea04bcc240a7f50088,1.959e-05,2,0.011111,0.0002414,3.72209,0.13333333,0.0007242,5,3.74209,0.747639,1
0x8da4885dae44d494afe4453666e2d0e3e4b66888,0.0,2,0.011111,0.00023585,0.0,0.0,0.00023585,0,0.032734,0.0,0
0x4de5195b7f7fe5f5385ffd88f200cb302669b498,0.0,0,0.0,0.0,0.35,0.0,0.05263158,1,0.0,0.35,0
0xea732c69b0f83e67b061c742399462209777cf8b,0.0,0,0.0,0.0,0.0,0.0,0.00010655,1,0.0,0.0,0
0x18ccadcd55f8dce6d27510ea17926e4ab86959b1,0.01224247,1,0.005556,0.0006605,0.009043,1.0,0.00198151,2,0.01,0.004521,1
0x7db510456197ac9de2fa88285a415ea3829a9522,0.0,2,0.011111,0.00024195,0.0,0.0,0.00024195,0,199.99,0.0,0
0x51153d61de3c51160faacc1121dbe79b7609c493,0.0,0,0.0,0.0,0.0,0.0,0.00017955,2,0.0,0.0,0
0x6bf9b6599d09dd354e6a4d125e26fec7bb21c370,0.0,0,0.0,0.0,0.0,0.0,0.00094967,6,0.0,0.0,0
0xc4faaa0b2a3f8f2d243cba4407bd3e9e1e90490a,0.0,0,0.0,0.0,0.0,0.0,0.00032841,2,0.0,0.0,0
0x2694982d1e097e9eaada44daaadf7a4f666491a2,0.10263158,31,0.172222,0.27631579,13.0,0.0,0.46052632,14,5.114139,1.769016,1
0xc4a31a529a8ac89b0f1166ec259ee43c5a32eecb,0.0,1,0.005556,0.00022386,0.0,0.0,0.00022386,0,9e-05,0.0,0
0xe38711f30b43f5b2f7bcbb84d1a87b5b66322d7d,0.0,0,0.0,0.0,0.0,0.0,9.677e-05,1,0.0,0.0,0
0xac42a6f10c27bebdea9c53b67241e8df24e97d2c,0.00709408,21,0.116667,0.00099806,6.06977,0.01176471,0.00183852,18,4.0,0.833252,1
0x111f92e9657023b1d8ab22cd03caa0ace653fd3f,0.0,1,0.005556,0.00024522,0.0,0.0,0.00024522,0,0.09,0.0,0
0xe79006783e115d90edde791c4ebd673d7ea2b29e,0.0,0,0.0,0.0,0.0,0.0,0.00028902,1,0.0,0.0,0
0x552ea0a76d37fc02e61082bb8c182dfe555d395a,2.54e-06,11,0.011111,0.00011103,0.011928,0.00233781,0.00093582,61,0.014109,0.000325,1
0x34568a7ed9703b8b44a580e1b8f6d39706349c2c,0.00039434,17,0.094444,0.00049305,2.837186,0.00235294,0.00147916,34,5.58368,0.56219,1
0xef6377dfafa103c1f7e9931e77148530e49c8b9b,0.0,1,0.005556,0.01315789,0.0,0.0,0.01315789,0,0.0001,0.0,0
0x133e9d58dbcf9ae2b45d4018865968e9d05863cb,0.0,0,0.0,0.0,0.0,0.0,0.00014948,1,0.0,0.0,0
0x61f4d3decd17df563cdb0bef2d6867986e1e3a46,0.0,0,0.0,0.0,0.0,0.0,0.00020392,2,0.0,0.0,0
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,0.00045476,15,0.083333,0.00097971,1.4,0.03333333,0.00111966,2,0.11,0.754979,1
0x94081ddbce2712a872d0e9b3de81f560ff379481,4.503e-05,8,0.027778,0.00012024,3.6,0.03684211,0.00066132,35,3.6,0.456969,1
0xa3020aa61a0cdf9346df809e625562215c14bc2c,1.151e-05,3,0.016667,0.00013079,0.022063,0.14285714,0.00030517,4,0.022924,0.005516,1
0x36615482a3c953ef908695b2070d8aac62b3226f,0.00021471,2,0.011111,0.00049432,0.045606,0.5,0.00123579,5,0.048,0.010877,1
0x811f84fdf40ea4b93f725ab41a389e0299fd2370,0.16946191,2,0.011111,0.03703704,0.144,0.0,0.07407407,2,0.145,0.07695,1
0xe06ca0b208bddf6123a2dae3f5c087d37da1386c,3.273e-05,1,0.005556,0.00018556,0.00958,0.13333333,0.00111338,7,0.015,0.00145,1
0xaf2855ae10d5e11de390553e6e693648cd14941b,0.0,2,0.011111,0.00019071,0.0,0.0,0.00038142,2,0.00366,0.0,0
0xb6adacf355031c10b4fd70ee7fb4aca88a7c216d,0.00201819,10,0.055556,0.00146389,3.214,0.01818182,0.0017892,3,1.444829,2.313133,1
0x81cc954d527673069cdac41b3728d6bc9e3cd915,0.0,5,0.027778,0.00040725,0.590332,0.5,0.00050906,4,0.342189,0.399273,1
0x497070327d0e901f211cf9b5e67a2a4e180de200,0.0,0,0.0,0.0,0.0,0.0,0.00035689,2,0.0,0.0,0
0x388c36d81fa253632b4146c19451bc4c1c46ef5a,0.00053072,12,0.066667,9.662e-05,0.017,0.04016913,0.00047236,52,0.0195,0.000665,1
0x04f6c6162c4903bb4b9bf13ca6d072db155322f4,0.00015003,22,0.005556,0.00088619,18.0,0.0,0.00202557,36,20.0,1.772255,1
0x2d03a6c048d78b3c6f9d196d306c82d02407b725,0.05329593,11,0.061111,0.11827957,1.1,0.0,0.27956989,15,3.399556,0.681532,1
0x8878de02f4dd1555e128865dd8fe5bc7fc22e032,0.0,0,0.0,0.0,0.161361,0.0,0.00075415,1,0.0,0.161361,0
0x668a5e5a388c956dfe1bf940ad30555542ba4551,0.0,2,0.011111,6.376e-05,0.398194,0.0,0.00019128,2,0.399034,0.213677,1
0x11016adcb85b65a0da8d8ddc3ade69dbad6bbca4,0.0,5,0.027778,0.00504541,0.0,0.0,0.00504541,0,0.0,0.0,0
0x6ab2a9088916bf97c248888009b669aa37bab681,0.00447362,69,0.383333,0.00043732,3.0,0.02424242,0.00086792,87,1.37508,0.068634,1
0xc1b15923ae19cb204d984626eeed2287b13d3fee,0.0,4,0.016667,0.00172265,0.0,0.16666667,0.00172265,0,0.536705,0.0,0
0xb635c4a4f7583370d796596f886ec95d35c76fb2,0.0,0,0.0,0.0,0.0,0.0,0.00012914,4,0.0,0.0,0
0xbd4feb6f00966715b4ef00ee7a76e498edbdd0a2,0.00212709,1,0.005556,0.00298507,0.00877,0.0,0.00895522,2,0.01,0.004385,1
0x9578f6db3968455528b3396b3435e5939ba50441,0.24420677,7,0.038889,0.20588235,28.438977,0.0,0.32352941,6,36.17153,10.573163,1
0x590bc01e4e4ec110d2dc62ff70c2466f6d5cde8f,0.0,5,0.027778,0.00021262,1.0,0.14285714,0.00047839,6,0.5062,0.214252,1
0xfc200cbbe20fa094ef4afa66e9391f73667b825e,5.02e-05,8,0.044444,0.00017897,1.549621,0.09166667,0.00076063,18,1.446897,0.250682,1
0x65e7c827ef5af55a5080f2589dbbd334e06dae9a,3.45e-05,7,0.038889,0.00010883,0.9,0.12087912,0.00038091,15,0.995,0.160007,1
0x2e31f0b98a489c120937a2ce8e95591f4687f232,7.591e-05,2,0.011111,0.0004004,0.997,0.16666667,0.001001,3,0.999,0.398655,1
0x61850abbb39300b09c6019453225eb7996dc6562,0.00219601,87,0.261111,0.00041231,1.9,0.0,0.00453546,35,1.103242,0.406158,1
0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e050,3.05e-06,2,0.011111,0.00030525,3.499139,0.0,0.00045788,1,2.6,3.499139,1
0xd30000d21bad9a09b77f4aa38ca3a842b3e6be36,0.0,0,0.0,0.0,0.0,0.0,0.00020572,3,0.0,0.0,0
0xc5132bf318d9c68b09567407b214aa1497691f81,0.00013448,2,0.011111,0.00095785,0.003428,0.16666667,0.00191571,3,0.005,0.002015,1
0x469300603043d82a60e5ba927f5e56f1e313e99f,0.0,0,0.0,0.0,0.0,0.0,0.00031556,1,0.0,0.0,0
0xd8df3a92564b1291d3ca5fcb1fd643cb32d0a054,0.00020776,2,0.011111,0.00020614,3.592154,0.0,0.00041229,1,3.492654,3.592154,1
0xc673f13a734c62b4c0397e163561cf7880919b70,0.00360877,3,0.0,0.00135044,0.004565,0.16666667,0.0033761,5,0.01,0.000989,1
0x592629e3a365930e30fe5959e97b5afc35163526,8.02e-06,1,0.005556,0.00022967,0.0958,0.33333333,0.00068902,2,0.1,0.0479,1
0x3bff9b921fa77f3329e458b60db2b3b596ffe568,0.0,0,0.0,0.0,0.0,0.0,0.00040657,6,0.0,0.0,0
0x4fae1eab137daf99e12b5aa7fe963f7ec3dcd40e,0.10714286,2,0.011111,0.125,0.507,0.0,0.25,1,0.5,0.507,1
0x679c34c26e7841b9fc0ce0ff40579219ee3a1ed6,0.0,18,0.1,0.00052912,12.370076,0.00735294,0.00056219,1,1.247992,12.370076,1
