node,sample_idx,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,312,14727,282252,True,11,7,0.611111,6.772709,0.019906,0.65885,4.994,0.007,1.036689,0.009471,14,13,0.366667,0.233333,0.061111,0.038889,6.0,6.0,0.00846188,0.00028238,0.00122233,0.05507302,0.0130719,0.0,0.00047535,0.00074698
0x7f2d59c402577c164d932f037bdf3bc83e377893,313,632,26496,True,2,1,0.666667,0.003893,0.0,0.001947,0.005,0.005,0.005,0.001107,84,2,0.033333,0.0,0.011111,0.005556,3.0,0.0,0.03913827,0.0,0.00475436,0.09041483,0.33333333,2.14e-06,0.00158479,0.00316957
0xa3020aa61a0cdf9346df809e625562215c14bc2c,314,22939,82656,True,4,3,0.571429,0.022063,0.0,0.005516,0.022924,0.002,0.008975,0.004861,142,3,0.1,0.066667,0.022222,0.016667,4.5,4.0,0.00677703,1.18e-05,0.00030517,0.08872401,0.14285714,0.0,0.00013079,0.00017438
0xc35bc9408d11af9aef82a9bbfb95b62a9b71f6d3,315,952,5656,True,2,2,0.5,0.009843,0.009559,0.009701,0.010284,0.01,0.010142,0.000882,2,2,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.03231306,0.00271404,0.0042061,0.41851273,0.0,1.12e-05,0.00210305,0.00210305
0x34743ffa1f93e745668725e44efeb3c50a237796,316,20105,252881,True,1,16,0.058824,28.433,28.433,28.433,9.999559,0.108,1.77715,0.001402,9,3,0.033333,0.533333,0.005556,0.088889,5.999999,6.0,0.00758204,6.17e-06,0.0008456,0.02166923,0.03676471,0.0,0.00079586,4.974e-05
0xde76f91c00f541b3cae2bc1b3d67d0093fd1e1bd,317,22466,263468,True,15,7,0.681818,0.001625,0.0,0.000269,0.003,5e-05,0.00098,0.002826,352,6,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.00603561,2.05e-06,0.00093479,0.02240224,0.14379085,0.0,0.0003116,0.00062319
0xf048d0dfa69d1ec03fbb2eef0f127500665b2f88,318,9209,70440,True,9,6,0.6,1.04779,0.106568,0.340445,2.0,1e-06,0.514188,0.02112,280,11,0.033333,0.0,0.044444,0.011111,0.75,0.0,0.01070996,0.00193244,0.00141182,0.12191165,0.24358974,2.5e-07,0.0004344,0.00097741
0x29f8151ce8e95fae2482a9feef725804a62176ed,319,1099,21417,True,3,4,0.428571,0.145867,0.132,0.137275,0.145888,0.00974,0.102972,6.3e-05,10,3,0.1,0.133333,0.016667,0.022222,6.0,6.0,0.02984472,0.01009459,0.00364299,0.24331796,0.0,0.0,0.00182149,0.00182149
0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,320,27,71,True,2,1,0.666667,13.0,7.743038,10.371519,20.74329,20.74329,20.74329,0.000252,1,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.19154399,0.03384615,0.11538462,0.23076923,0.33333333,1e-08,0.03846154,0.07692308
0x6ee89644b3b2bd2508d5a9252631d742fa3bbb80,321,84588,700005,True,31,111,0.21831,0.892474,0.197441,0.411178,0.892894,0.000684,0.11652,0.187234,190,78,0.133333,0.566667,0.172222,0.6,0.774194,0.944444,0.0069596,0.0,0.00102853,0.17031704,0.00267308,0.0,0.0010167,1.182e-05
0xf328c09e1d7e7e545e69166fcdf06a8ef7b12c32,322,23,40,True,1,2,0.333333,33.93,33.93,33.93,28.433,5.499,16.966,0.002,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.20929913,0.04545455,0.13636364,0.50113636,0.0,0.02943736,0.09090909,0.04545455
0x16a17e245c6c218e2f4dbc3100b4572aaa62e33c,323,25945,450014,True,28,11,0.717949,0.34,0.0,0.027938,0.346093,0.005,0.073736,0.028842,254,12,0.4,0.133333,0.088889,0.033333,4.5,4.0,0.0067048,0.02059265,0.00057817,0.14422106,0.1025641,0.0,0.00030836,0.00026981
0xf19c11540e012227466a59cade5f7fcf8dc1d1d1,324,11843,287835,True,2,4,0.333333,10.0,9.83406,9.91703,18.083409,0.50417,4.959555,0.004158,3,3,0.066667,0.133333,0.011111,0.022222,5.999999,6.0,0.00939872,0.00025049,0.00050667,0.07706919,0.0,0.0,0.00033778,0.00016889
0x9a57d782babac3dd39ba1f782f13aaa1af19798f,325,19868,83613,True,9,7,0.5625,19.599515,0.001514,2.329362,20.0,0.001,2.995427,0.003736,536,9,0.033333,0.033333,0.022222,0.016667,1.5,2.0,0.00748076,3.997e-05,0.00070469,0.0497761,0.0,0.0,0.00035234,0.00035234
0x8cd0dd947b001d0003e8056e64bc7453f4ba1a91,326,53303,247025,True,24,5,0.827586,0.000891,0.0,4.4e-05,0.004356,0.000261,0.001488,0.006388,66,12,0.1,0.033333,0.133333,0.027778,0.75,1.2,0.00398106,0.00022836,0.0004315,0.02029403,0.03463203,0.0,9.381e-05,0.0003377
0x438f6084e95b73172bbea086c1f0c329e9ba9312,327,948,5649,True,2,1,0.666667,0.007794,0.0,0.003897,0.01,0.01,0.01,0.002206,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.03221876,0.00088853,0.0031679,0.4184347,0.0,1.12e-05,0.00105597,0.00211193
0x7586166fa430a041f9e03eda9ba9ed66be6cf8cb,328,14921,181304,True,6,4,0.6,1.2,0.0,0.46,1.0,0.495606,0.694838,0.019352,40,7,0.1,0.066667,0.033333,0.022222,3.0,3.0,0.00860296,4.263e-05,0.00053619,0.09608142,0.03571429,0.0,0.00020107,0.00033512
0x169e170c8d919483528c7bbf31370eb44d9213ae,329,1214,14097,True,3,3,0.5,10.46,0.0,3.503333,5.321745,0.095,3.505582,0.006745,281,3,0.1,0.066667,0.016667,0.011111,6.0,5.999999,0.02831942,5.17e-05,0.00412201,0.01361593,0.16666667,0.0,0.0016488,0.00247321
0x3ea41dc576ccf70706aeece363833a26d9529c38,330,6224,198216,True,5,9,0.357143,3.5565,0.234942,1.006229,1.583992,0.05,0.559247,0.002079,128,7,0.033333,0.0,0.027778,0.05,1.2,0.0,0.01295684,0.00061524,0.00224972,0.04376129,0.0,0.0,0.00144625,0.00080347
0x65e7c827ef5af55a5080f2589dbbd334e06dae9a,331,36755,699185,True,15,7,0.681818,0.9,0.0,0.160007,0.995,0.007172,0.345898,0.021174,90,11,0.066667,0.033333,0.083333,0.038889,0.8,0.857143,0.00486789,3.477e-05,0.00038091,0.0652898,0.12087912,0.0,0.00010883,0.00027208
0xe3938777da25854473c0c9f686aa7ed78e4563e0,332,3967,44342,True,2,1,0.666667,0.002196,0.0,0.001098,0.003,0.003,0.003,0.000804,19,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01512452,1.583e-05,0.00075643,0.01951702,0.33333333,0.0,0.00025214,0.00050429
0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,333,9823,247344,True,17,24,0.414634,12.8,0.0079,2.326631,11.916966,0.002,1.648497,0.011195,112,21,0.033333,0.0,0.094444,0.133333,0.352941,0.0,0.01126806,0.01964158,0.00274893,0.09193325,0.01846154,0.0,0.00203625,0.00071269
0xa7d625031fa8f6b975cf6281eeab974b2e8e2029,334,6647,124954,True,2,72,0.027027,24.261034,0.01,12.135517,10.0,0.0,0.33807,0.07,196,22,0.0,0.033333,0.005556,0.144444,0.0,0.230769,0.01469824,1.445e-05,0.00631959,0.03266032,0.00232288,0.0,0.00616912,0.00015047
0x3a5bc6f549725cf454c54f27ac274df96f9abe49,335,74375,583438,True,41,16,0.719298,0.99958,0.0,0.069013,1.0,0.001,0.176863,0.000291,280,26,0.366667,0.133333,0.166667,0.061111,2.2,2.181818,0.00416583,0.00087621,0.00053782,0.05345622,0.01564723,0.0,0.00017479,0.00036303
0x423fbbcf0730a616a06de2231019b6289f775a7a,336,18,18,True,1,2,0.333333,0.119508,0.119508,0.119508,0.119369,0.001,0.060185,0.000861,39,2,0.033333,0.0,0.005556,0.011111,5.999999,0.0,0.23687681,0.01838235,0.17647059,0.18382353,0.0,0.0,0.11764706,0.05882353
0x8444173280e5fdc0525494638123b014cffcc521,337,70615,569907,True,9,56,0.138462,0.9,0.003413,0.404997,0.361559,0.000964,0.066253,0.065196,275,54,0.0,0.033333,0.016667,0.044444,0.0,0.75,0.00595395,0.02789605,0.00089217,0.10854767,0.00358423,0.0,0.00076472,0.00012745
0x7b8cd72503f126b597c6d7f07d51cee166206c35,338,590,17426,True,2,1,0.666667,0.009093,0.0,0.004546,0.01,0.01,0.01,0.000907,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.04054421,0.0,0.00509338,0.22710001,1.0,4.8e-07,0.00169779,0.00339559
0x2e1c686f075b4039bbc539f1d3454403e6de1567,339,49596,1022812,True,75,22,0.773196,10.13,0.0,0.444957,10.136287,0.0,1.227631,-6.363925,218,27,0.033333,0.0,0.366667,0.111111,0.090909,0.0,0.0048839,3.416e-05,0.00064523,0.11568514,0.04516129,2e-08,0.00018147,0.00046376
0xebb76d23536e295bea87508316e1fe988d454533,340,92495,899894,True,54,21,0.72,0.177633,0.0,0.007071,0.177937,1.3e-05,0.018693,0.010713,285,27,0.033333,0.033333,0.222222,0.083333,0.15,0.4,0.00398276,4.701e-05,0.00070275,0.06333816,0.02568306,9.5e-07,0.00019461,0.00050814
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,341,8515,50769,True,8,7,0.533333,2.0,0.2,0.86125,4.1,0.1985,0.996584,0.086085,12,7,0.266667,0.233333,0.044444,0.038889,6.0,6.0,0.01112786,0.00607072,0.00140944,0.009774,0.03030303,0.0,0.00082218,0.00058727
0x0427b56cb41149d51cb88a946f05c5ca9417cd78,342,362,6083,True,8,4,0.666667,5.03,0.681404,1.483687,5.959353,1.921128,2.969475,0.0084,22,7,0.266667,0.133333,0.044444,0.022222,6.0,6.0,0.0527659,0.00847184,0.033241,0.02425694,0.0,0.0,0.01108033,0.02216066
0x78505a5fa9f8b630382a3664a2491e019fb54f74,343,8304,72496,True,4,2,0.666667,1.157638,0.0,0.53941,2.159516,0.005,1.082258,0.006877,71,3,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.01120702,4.746e-05,0.00072263,0.15280652,0.13333333,0.0,0.00024088,0.00048175
0x2d03a6c048d78b3c6f9d196d306c82d02407b725,344,94,218,True,15,11,0.576923,1.1,0.23,0.681532,3.399556,0.023046,0.930537,0.012924,36,13,0.4,0.1,0.083333,0.061111,4.8,1.636364,0.1082405,0.05329593,0.27956989,0.18229557,0.0,0.00021188,0.11827957,0.16129032
0x5867fd5e09db28fbfca41e240781c57715508b86,345,17813,47654,True,6,2,0.75,0.152016,0.0,0.025336,0.152856,0.05,0.101428,0.05084,11,5,0.2,0.066667,0.033333,0.011111,6.0,5.999999,0.00725922,0.0,0.00022457,0.04278328,0.5,0.0,0.00011228,0.00011228
0xf2ae3f1658ce2d14b845506a39f1619a0a9a28f0,346,989,18070,True,2,1,0.666667,0.008624,0.0,0.004312,0.01,0.01,0.01,0.001376,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.03147649,0.00081218,0.00303644,0.40888118,0.0,0.0,0.00101215,0.00202429
0x21cc4144c124742762f82120456fbf0b35249791,347,14798,358340,True,1,26,0.037037,9.676586,9.676586,9.676586,0.99,0.001149,0.372251,0.001953,133,2,0.033333,0.0,0.005556,0.144444,5.999999,0.0,0.0092492,1.4e-07,0.00168953,0.09824334,0.00333333,0.0,0.00162195,6.758e-05
0xcfeb92ab316cb905e83ef9cce36e7f8828707063,348,6268,18547,True,3,1,0.75,0.005793,0.0,0.001931,0.01,0.01,0.01,0.004207,0,1,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01175214,0.0,0.0004787,0.00323172,1.0,0.0,0.00015957,0.00031913
0x6896cf29fffc1736192fa41b4adfee42f7663db5,349,40039,687654,True,2,26,0.071429,26.5,6.15,16.325,10.0,0.0018,1.257661,0.04919,1,3,0.066667,0.866667,0.011111,0.144444,5.999999,6.0,0.00589745,0.00012319,0.00057445,0.08697872,0.0513834,0.0,0.0005245,4.995e-05
0xad5e3ebd418761260117e14b4b8af6bcfc9d6ed3,350,31,56,True,1,2,0.333333,2.629,2.629,2.629,2.58,0.05,1.315,0.001,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.17935173,0.02413793,0.06666667,0.35853659,0.0,0.00286808,0.03333333,0.03333333
0x405449e6d7f4a0e7ac136d59cb6a4b8f0e4aa053,351,185936,1243006,True,77,5,0.939024,18.199471,0.0,0.249344,12.0,0.92,3.902468,0.312868,0,1,2.566667,0.166667,0.427778,0.027778,6.0,6.0,0.00217416,0.00022072,0.00039799,0.0047771,0.06034802,0.0,2.151e-05,0.00037648
0xa7ac22937f0cabff3da1fdfdddbc395974c71d53,352,27089,100484,True,8,4,0.666667,0.003783,0.0,0.001105,0.012583,0.001535,0.00456,0.009397,186,6,0.033333,0.033333,0.038889,0.016667,0.857143,2.0,0.00576855,5.39e-06,0.00040608,0.00735162,0.01818182,0.0,0.00011075,0.00029533
0x504e85506c4124e560b9a6532314f4f1f9d37e6d,353,46546,524696,True,11,9,0.55,5.019389,0.0,0.775802,5.0,0.02,0.950694,0.022425,286,9,0.033333,0.0,0.027778,0.0,1.2,0.0,0.00469921,0.0,0.0002793,0.04616287,0.15151515,0.0,0.00015039,0.00012891
0x5788cfa680b767bed64a8b47ee1b51cd54218f99,354,113697,1175705,True,184,37,0.832579,1.02,0.0,0.018556,1.024,0.002,0.082243,-0.371265,456,53,0.033333,0.133333,0.327778,0.066667,0.101695,2.0,0.00399829,6.255e-05,0.0007564,0.08759239,0.01324902,1e-08,0.00020229,0.00055411
0xaff4e6b8884b35850df0933d2f1b2c922d025e41,355,90808,344684,True,55,22,0.714286,0.0634,0.0,0.001959,0.042364,5e-05,0.005562,0.014589,245,44,0.033333,0.1,0.244444,0.1,0.136364,1.0,0.00327509,2.29e-06,0.00068277,0.00962358,0.00175336,0.0,0.00020923,0.00047353
0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,356,77280,983897,True,3,72,0.04,82.023354,3.19916,29.474291,7.0,0.0,1.228113,0.00126,11,12,0.1,2.4,0.016667,0.4,6.0,6.0,0.00578838,1.149e-05,0.00068583,0.12764853,0.01333333,1e-08,0.00064701,3.882e-05
0x91af8014a7f74ab1cf1eedb0aa96f58dced95f38,357,119514,845165,True,77,21,0.785714,0.031847,0.0,0.001742,0.033659,0.000734,0.007611,0.025697,122,26,1.833333,0.633333,0.427778,0.116667,4.285714,5.428571,0.00259836,0.00012538,0.00057734,0.02221372,0.03039158,0.0,0.00014224,0.0004351
0x50f51d3ec96b10c6515fc2b08bf68cc767cbf142,358,42,228,True,2,2,0.5,0.098559,0.061822,0.080191,0.1,0.063,0.0815,0.002619,1,3,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.15401478,0.00609756,0.04878049,0.1283697,0.0,0.00013992,0.02439024,0.02439024
0x7ecb12f414b589d46baba929864531904fc6c0d0,359,119625,653166,True,74,11,0.870588,0.01,0.0,0.000419,0.0102,0.0005,0.003382,0.0062,128,17,0.133333,0.066667,0.411111,0.061111,0.324324,1.090909,0.00265456,2.19e-06,0.00051829,0.01623981,0.00169492,0.0,6.688e-05,0.00045141
0x81c8b2fee8b1564ceab4b3381b2ee56855fcfefe,360,68,1131,True,5,3,0.625,5.402369,0.034403,1.326272,3.5,0.44,2.211258,0.002415,161,8,0.033333,0.0,0.027778,0.016667,1.2,0.0,0.122329,0.05879692,0.11940299,0.39958623,0.0,5.161e-05,0.04477612,0.07462687
0x83a71ef467ef4d7eee1e6061ce5e3d5db2baf1e1,361,151068,422695,True,156,9,0.945455,1.05,0.0,0.021117,1.98,0.0015,0.378447,0.111771,240,85,0.333333,0.0,0.494444,0.011111,0.674157,0.0,0.002567,0.00071987,0.00075463,0.01440525,0.00900901,0.0,3.31e-05,0.00072153
0x28f4c90197238494d309446c277b2ca93646e88b,362,1140,81493,True,4,107,0.036036,89.865051,0.9,23.496513,66.51358,0.000225,0.87839,0.001701,4,6,0.133333,3.566667,0.022222,0.594444,6.0,6.0,0.04510264,0.11436357,0.09745391,0.1739474,0.0003276,0.0,0.09394205,0.00351185
0xdfb2f1b76ccd881a6444548185ca0b1f031e0ccd,363,32000,191860,True,13,8,0.619048,0.01442,0.0,0.001114,0.0146,4.1e-05,0.001984,0.001392,218,13,0.033333,0.0,0.05,0.027778,0.666667,0.0,0.00556179,9.5e-06,0.00065627,0.04809531,0.1,0.0,0.00025001,0.00040626
0xf1da601832b47b3b9474fb8be248289e52a7db8b,364,48535,316121,True,50,18,0.735294,0.01,0.0,0.000588,0.02,7.4e-05,0.002323,0.012405,166,16,0.133333,0.066667,0.277778,0.1,0.48,0.666667,0.00428554,2.655e-05,0.00105081,0.02237717,0.02285714,0.0,0.00012362,0.00092719
0x4dbc5a77502a22fd1f7ca6120a53df28b2e9fcfe,365,3769,18425,True,2,1,0.666667,0.004344,0.0,0.002172,0.009,0.009,0.009,0.004656,0,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01561293,0.00047893,0.00079618,0.01655052,0.0,0.0,0.00026539,0.00053079
0xa0a32a1068e058441f5a17bfc3892fd7078e1353,366,24532,107266,True,5,4,0.555556,11.36,0.0,2.286,7.907106,0.052379,2.858479,0.003917,340,5,0.033333,0.0,0.027778,0.016667,1.2,0.0,0.00636951,4.08e-06,0.00036688,0.01728463,0.14285714,0.0,0.00016306,0.00020382
0x0715b9a0e70a60a60fc0ddc358064525f6bb9d59,367,2325,39340,True,2,1,0.666667,0.0091,0.0,0.00455,0.01,0.01,0.01,0.0009,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02057564,6.77e-06,0.00129088,0.17774195,1.0,0.0,0.00043029,0.00086059
0xc94b6de93589f9398ec636776af141e48261ca2a,368,3136,48198,True,2,1,0.666667,0.008464,0.0,0.004232,0.01,0.01,0.01,0.001536,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01765514,0.0,0.00095694,0.14048447,1.0,7.1e-07,0.00031898,0.00063796
0xe4fd64c52452aa7933a26c63198b13ee6b87a3af,369,109291,1282371,True,99,12,0.891892,0.0015,0.0,0.000184,0.3884,3e-06,0.035408,0.406691,290,42,0.066667,0.0,0.283333,0.011111,0.235294,0.0,0.00297276,0.00104444,0.00090585,0.03594359,0.06069429,0.0,8.235e-05,0.0008235
0x2fe84431df2a477ec9dcc30c9414c85758995856,370,18959,201483,True,3,15,0.166667,29.0,0.0,11.0,6.0,0.309799,2.208525,0.127874,255,10,0.033333,0.0,0.016667,0.0,2.0,0.0,0.00857312,0.0,0.00068573,0.13433974,0.6025641,0.0,0.00058023,0.0001055
0x149ad78e5c4566ee99d5f3a45477713958e74850,371,13800,170654,True,17,8,0.68,0.0025,0.0,0.000151,0.004,1.5e-05,0.000688,0.002944,219,14,0.133333,0.066667,0.055556,0.033333,2.4,2.0,0.00812823,1.623e-05,0.00181173,0.0321113,0.02333333,0.0,0.00057975,0.00123197
0xef833d85a7c8e3dc793d74c2d336ea74bae7ff5b,372,17170,224564,True,11,10,0.52381,0.999748,0.0,0.630405,1.0,0.444119,0.694412,0.009664,140,11,0.066667,0.066667,0.061111,0.055556,1.090909,1.2,0.007929,0.0,0.0005242,0.11141506,0.08333333,0.0,0.00040771,0.00011649
0x9578f6db3968455528b3396b3435e5939ba50441,373,35,3324,True,6,7,0.461538,28.438977,2.0,10.573163,36.17153,0.499651,9.063449,0.005166,10,5,0.2,0.233333,0.033333,0.038889,6.0,6.0,0.17337936,0.24420677,0.32352941,0.43507214,0.0,0.00018537,0.20588235,0.11764706
0x7fa6f93584cec2423b3d9a26af3264b49f069c26,374,2080,24540,True,2,2,0.5,0.219247,0.208683,0.213965,0.219667,0.209124,0.214395,0.000861,16,2,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.02193684,0.00024906,0.001924,0.24265395,0.0,0.0,0.000962,0.000962
0x5001279e4e13eddfc5dac59d5405660ca6b7d26e,375,41415,417056,True,23,11,0.676471,0.013,0.0,0.000689,0.015,3.8e-05,0.001715,0.003025,172,17,0.033333,0.033333,0.127778,0.061111,0.26087,0.545455,0.00457119,0.00022812,0.00079683,0.0194356,0.14919355,0.0,0.00024146,0.00055537
0x0301debbeea42b2a6796d234b2f0966eb64a6f81,376,9,21,True,2,2,0.5,4.160844,0.01,2.085422,4.163994,0.01,2.086997,0.00315,0,2,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.33279619,0.10714286,0.25,0.40909091,0.0,0.02740439,0.125,0.125
0x1dec45d2cd44378fafacec5af077344765bf901c,377,59396,925448,True,57,4,0.934426,250.0,0.0,5.223503,167.0,0.008,62.854332,-46.322334,140,9,0.1,0.033333,0.316667,0.022222,0.315789,1.5,0.00386543,4.98e-06,0.0003704,0.04724737,0.11904762,0.0,6.735e-05,0.00030306
0x6fbf39a72e6ae606dcf9f43bb533fab84eb950f0,378,14628,54135,True,5,4,0.555556,0.000125,0.0,2.5e-05,0.0002,0.0,0.000113,0.000325,73,6,0.1,0.033333,0.027778,0.022222,3.6,1.5,0.00768527,1.4e-07,0.00054693,0.0212067,0.0,0.0,0.0002051,0.00034183
0xbb6b16d67bbca6628820eb6064b91692f3e0fc32,379,21627,260433,True,24,7,0.774194,11.860955,0.0,2.47903,13.199419,0.009264,8.501254,0.012055,187,9,0.066667,0.033333,0.133333,0.033333,0.5,1.0,0.00673531,0.00017091,0.00129474,0.04883716,0.002849,0.0,0.00018496,0.00110978
0xacceded0ae171ced2bddbc20241c249d1ab2af42,380,3644,119052,True,5,65,0.071429,0.340404,0.0,0.068681,0.04727,0.0,0.005293,0.000609,341,36,0.066667,0.0,0.011111,0.105556,5.999999,0.0,0.01810401,0.0021473,0.00768597,0.14166022,0.01086957,0.0,0.00631348,0.0013725
0x46a5f60bbfd005e46befd2e1677ce8fd6b3d1676,381,8130,336208,True,11,9,0.55,1.409783,0.047869,0.416016,1.364593,0.1,0.509771,0.01176,7,8,0.366667,0.3,0.061111,0.05,6.0,6.0,0.01135499,0.00039099,0.00246033,0.0889053,0.04210526,0.0,0.00110715,0.00135318
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,382,3356,119100,True,2,22,0.083333,10.3599,6.997,8.67845,3.481186,0.02,0.789087,0.003005,33,7,0.066667,0.066667,0.011111,0.122222,5.999999,0.545455,0.0189998,0.00055809,0.00685544,0.21033338,0.0,0.0,0.00625931,0.00059613
0xc77dcad596e1e8277a2c5a6f985c2e21ea905687,383,20649,305944,True,6,8,0.428571,7.304315,0.2,1.425719,3.0,0.37649,1.107686,0.307175,2,3,0.2,0.266667,0.033333,0.044444,6.0,6.0,0.00717265,1.802e-05,0.00058117,0.04098095,0.16666667,0.0,0.00038745,0.00019372
0x90b6884f54c539be8fd1ea479b75ef5e5629559c,384,11836,99564,True,8,6,0.571429,174.0,0.0,38.386465,174.0,0.024669,40.853278,-61.972048,374,6,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.00930597,1.065e-05,0.00101394,0.01480916,0.03030303,0.0,0.00050697,0.00050697
0x4ed38c38f038072dca5ce72867b9f7aae381ebd9,385,9798,124660,True,5,2,0.714286,0.019956,0.0,0.005438,0.021604,0.01,0.015802,0.004417,28,2,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.01070048,0.02937811,0.00061243,0.24057089,0.1,0.0,0.00020414,0.00040829
0x81cc954d527673069cdac41b3728d6bc9e3cd915,386,9823,109304,True,4,5,0.444444,0.590332,0.334224,0.399273,0.342189,0.269424,0.321748,0.011644,12,5,0.133333,0.166667,0.022222,0.027778,6.0,6.0,0.01061758,0.0,0.00050906,0.14437626,0.5,0.0,0.00040725,0.00010181
0x3006adde65138c2941d8bc078e22916d21a91920,387,16915,203619,True,21,2,0.913043,0.013181,0.0,0.000675,0.03,0.001,0.0155,0.016824,16,2,0.7,0.066667,0.116667,0.011111,6.0,5.999999,0.00703719,1.419e-05,0.00124158,0.02442555,0.03157895,0.0,0.00011825,0.00112333
0x4482b379bd92a12001cd71d9abc10a4b26b9ddf4,388,97167,751320,True,53,10,0.84127,20.0,0.0,0.613407,12.45,0.048351,3.180745,-0.703098,15,6,1.766667,0.333333,0.294444,0.055556,6.0,6.0,0.00305552,0.00038328,0.00041167,0.02384744,0.03205128,0.0,7.204e-05,0.00033962
0x7a2b2409e888ca622b68d2e38122f86822b0fe35,389,38,100,True,1,3,0.25,15.044921,15.044921,15.044921,7.371224,3.375608,5.015261,0.000861,158,2,0.033333,0.0,0.005556,0.016667,5.999999,0.0,0.16377988,0.02402402,0.10810811,0.4536996,0.0,0.00800185,0.08108108,0.02702703
0xf25d9918ef178be8b1ef380ef775b26113227757,390,185,6672,True,1,7,0.125,8.694787,8.694787,8.694787,5.0,0.27652,1.242133,0.000147,0,2,0.033333,0.233333,0.005556,0.038889,5.999999,6.0,0.07555011,0.00641483,0.04347826,0.15238294,0.0,6.193e-05,0.03804348,0.00543478
0x620d392d06df0a0182c828fac30d27b0782830d1,391,47711,275488,True,12,3,0.8,0.254826,0.0,0.062278,0.516741,0.020756,0.260099,0.032963,122,7,0.066667,0.033333,0.066667,0.016667,1.0,2.0,0.0047704,0.00191788,0.00027248,0.04971544,0.03030303,0.0,6.288e-05,0.0002096
0xbe748e6a80716c46c9d08b8f9646e21bfc9a7cfc,392,7323,75744,True,10,3,0.769231,0.067081,0.0,0.007508,0.08,0.003513,0.03197,0.020828,0,1,0.333333,0.1,0.055556,0.016667,6.0,6.0,0.01079606,4.37e-06,0.00081945,0.00417399,0.06666667,0.0,0.00040972,0.00040972
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,393,7463,12246,True,1,2,0.333333,0.519949,0.519949,0.519949,0.5,0.021965,0.260983,0.002016,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.01163669,0.00011013,0.00040204,0.03637762,0.0,3.54e-06,0.00026802,0.00013401
0x3615f9577cc70e613ab2a2a25a2c3da6b1dd925f,394,3117,80719,True,1,15,0.0625,0.0,0.0,0.0,0.081655,0.005,0.041976,0.629642,121,15,0.0,0.166667,0.005556,0.083333,0.0,2.0,0.01797092,0.0,0.00096277,0.02479166,0.33333333,0.0,0.00064185,0.00032092
0x6dc7115b291f06d7b77659c3d7d81e535548c318,395,15982,147413,True,16,9,0.64,1.041852,0.0,0.476856,2.24,0.01,0.628889,-1.969694,51,8,0.133333,0.066667,0.088889,0.05,1.5,1.333333,0.00847821,0.0172995,0.00093861,0.17217657,0.02197802,0.0,0.00037545,0.00056317
0x878ea56fa1a98b6341c9633fe4c32755c7626e0a,396,23513,378802,True,21,12,0.636364,98.504414,0.00104,6.999045,99.0,0.007672,12.249073,0.00892,749,22,0.066667,0.033333,0.016667,0.011111,4.0,3.0,0.00715387,8.524e-05,0.00106329,0.08844137,0.01,0.0,0.00046785,0.00059544
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,397,20469,389418,True,4,6,0.4,0.575517,0.489895,0.517367,0.575937,0.0,0.346017,0.00663,44,7,0.1,0.1,0.022222,0.033333,4.5,3.0,0.00761438,0.0,0.000342,0.1582521,0.0952381,0.0,0.00029314,4.886e-05
